Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
23199,True Crime: New York City,PC,Aspyr,Luxoflux,,,,,0.00m,,,0.00m,0.00m,24th Mar 06,,Action
23200,Crimson Skies,PC,Microsoft,Zipper Interactive,,,,,,0.00m,,0.00m,0.00m,17th Sep 00,,Simulation
23201,Matt Hazard: Blood Bath and Beyond,XBL,D3 Publisher,Vicious Cycle,,6.6,,,,0.00m,,0.00m,0.00m,06th Jan 10,,Shooter
23202,Oktoberfest,DS,Zushi Games,Zushi Games Ltd,,,,,,0.00m,,0.00m,0.00m,04th Sep 09,,Action
23203,Phineas and Ferb: Quest for Cool Stuff,3DS,Disney Interactive Studios,Unknown,,,,,,0.00m,,0.00m,0.00m,13th Aug 13,,Misc
23204,The Book of Unwritten Tales 2,PC,Nordic Games,KING Art Games,,,,,,0.00m,,0.00m,0.00m,04th Sep 14,31st Dec 17,Adventure
23205,4 in 1 Action Pack,PS3,SouthPeak Games,Unknown,,,,,,0.00m,,0.00m,0.00m,08th May 12,,Misc
23206,Evolution GT,PC,Black Bean Games,MileStone Inc.,,,,,,0.00m,,0.00m,0.00m,26th May 06,,Racing
23207,F1 2002,PC,EA Sports,Image Space Inc.,,,,,,0.00m,,0.00m,0.00m,13th Jun 02,,Racing
23208,Aces of War,PSP,505 Games,Taito Corporation,,,,,,0.00m,,0.00m,0.00m,23rd Mar 07,,Simulation
23209,ArmA: Queen's Gambit,PC,505 Games,Bohemia Interactive,,,,,,0.00m,,0.00m,0.00m,28th Sep 07,,Shooter
23210,Discworld Noir,PC,GT Interactive,Perfect Entertainment,,,,,,0.00m,,,0.00m,01st Jan 99,,Adventure
23211,FlatOut,PC,Empire Interactive,Bugbear Entertainment,,,,,0.00m,0.00m,,,0.00m,12th Jul 05,,Racing
23212,Konami Double Pack: Metal Gear Solid Portable Ops / Coded Arms,PSP,Konami,Konami,,,,,,0.00m,,0.00m,0.00m,09th Apr 09,,Action
23213,LEGO Racers 2,GBA,LEGO Media,Pocket Studios,,,,,0.00m,0.00m,,0.00m,0.00m,27th Nov 01,,Racing
23214,LEGO Racers 2,PC,LEGO Media,Attention To Detail,,,,,,0.00m,,0.00m,0.00m,04th Oct 01,,Racing
23215,Buffy the Vampire Slayer: Sacrifice,DS,505 Games,Beast,,,,,,0.00m,,0.00m,0.00m,13th Feb 09,,Action
23216,Ferrari Challenge Trofeo Pirelli,PS3,Activision,Eutechnyx,,,,,0.00m,0.00m,,,0.00m,26th Aug 08,,Racing
23217,"Mind, Body & Soul: Spellbound 2",DS,505 Games,505 Games,,,,,,0.00m,,0.00m,0.00m,26th Mar 10,,Misc
23218,Tour de France 2011,PS3,Unknown,Cyanide Studio,,6.0,,,,0.00m,,,0.00m,,,Sports
23219,Blitzkrieg: Rolling Thunder,PC,CDV Software Entertainment,Nival Interactive / La Plata Studios,,,,,,0.00m,,0.00m,0.00m,30th Nov 04,,Strategy
23220,Destroyer Command,PC,Ubisoft,Ultimation Inc,,,,,,0.00m,,0.00m,0.00m,14th Feb 02,,Strategy
23221,echoshift,PSP,Sony Computer Entertainment,JAPAN Studio / Artoon,,7.5,,,,0.00m,,0.00m,0.00m,24th Feb 10,17th Sep 18,Puzzle
23222,Gothic 3: Forsaken Gods,PC,JoWood Productions,Trine Games,,4.4,,,,0.00m,,0.00m,0.00m,20th Nov 08,04th Jan 18,Role-Playing
23223,Sea Dogs,PC,Bethesda Softworks,Akella,,,,,,0.00m,,0.00m,0.00m,24th Nov 00,,Simulation
23224,Army Men,PC,3DO,3DO,,,,,,0.00m,,0.00m,0.00m,30th Apr 98,,Action
23225,Disney Violetta: Rhythm & Music,3DS,Disney Interactive Studios,Little Orbit,,,,,,0.00m,,0.00m,0.00m,26th Sep 14,07th Apr 18,Music
23226,Fallout: New Vegas Ultimate Edition,PS3,Bethesda Softworks,Obsidian Entertainment,,,,,0.00m,,,0.00m,0.00m,07th Feb 12,,Role-Playing
23227,Intellivision Lives!,DS,Virtual Play Games,Intellivision Productions Inc.,,,,,0.00m,,,,0.00m,14th Sep 10,,Misc
23228,King of Clubs,PSP,Oxygen Interactive,Oxygen Interactive,,,,,,0.00m,,0.00m,0.00m,20th Mar 08,,Sports
23229,Spinout,PSP,Ghostlight,Icon Games,,,,,,0.00m,,0.00m,0.00m,20th Mar 08,,Racing
23230,Top Trumps: Dogs & Dinosaurs,DS,Ubisoft,Sogoplay,,,,,,0.00m,,0.00m,0.00m,12th Oct 07,,Puzzle
23231,Passport to... Amsterdam,PSP,Sony Computer Entertainment,SCEE London Studio,,,,,,0.00m,,0.00m,0.00m,22nd Sep 06,24th Sep 18,Misc
23232,SimFarm,PC,Maxis,Maxis Software,,,,,,0.00m,,0.00m,0.00m,01st Jan 93,,Simulation
23233,Star Wolves,PC,1C Company,X-Bow Software,,,,,,0.00m,,,0.00m,04th Mar 05,,Role-Playing
23234,Tumblebugs 2,PC,Mumbo Jumbo,Wildfire Studios,,,,,0.00m,,,0.00m,0.00m,21st Oct 08,,Puzzle
23235,Undercover: Dual Motives,DS,Unknown,Sproing Interactive Media,,,,,,0.00m,,0.00m,0.00m,,,Adventure
23236,Battle of the Bands,Wii,THQ,Planet Moon Studios,,,,,0.00m,0.00m,,,0.00m,21st Apr 08,,Misc
23237,Grand Theft Auto,PC,ASC Games,DMA Design,,6.4,,,,0.00m,,0.00m,0.00m,24th Mar 98,,Action
23238,Jewel Link Double Pack: Atlantic Quest / Galactic Quest,DS,Avanquest Software,Avanquest Software,,,,,,0.00m,,0.00m,0.00m,30th May 14,08th May 19,Puzzle
23239,Metropolis Crimes,DS,Ubisoft,Lexis Numerique,,,,,,0.00m,,0.00m,0.00m,01st Oct 09,,Adventure
23240,Reveries: Seelenfänger,PC,Rondomedia,ERS G-Studio,,,,,,0.00m,,0.00m,0.00m,07th Oct 15,22nd Sep 18,Puzzle
23241,Samantha Swift and the Hidden Roses of Athena,PC,Mumbo Jumbo,MumboJumbo,,,8.3,,,0.00m,,0.00m,0.00m,08th Oct 08,,Adventure
23242,Jolly Rover,PC,Unknown,Brawsome,,,,,,0.00m,,0.00m,0.00m,07th Jun 10,,Adventure
23243,Tang Tang,GBA,Take-Two Interactive,Take-Two Interactive,,,,,0.00m,0.00m,,0.00m,0.00m,28th Aug 01,,Action
23244,Turning Point: Fall of Liberty,PC,Codemasters,Spark Unlimited,,,,,,0.00m,,,0.00m,26th Feb 08,,Shooter
23245,adidas miCoach,X360,Land Ho,Unknown,,,,,,0.00m,,,0.00m,24th Jul 12,,Misc
23246,Football Manager Handheld 2007,PSP,Unknown,Sports Interactive,,8.1,,,,0.00m,,0.00m,0.00m,,,Sports
23247,Margot's Bepuzzled!,DS,Zushi Games,puzzle.tv,,,,,,0.00m,,0.00m,0.00m,23rd Oct 09,,Puzzle
23248,Rise of the Guardians: The Video Game,Wii,D3Publisher,Unknown,,,,,,0.00m,,0.00m,0.00m,20th Nov 12,,Action
23249,The Golden Compass,PC,Sega,Shiny Entertainment,,,,,,0.00m,,,0.00m,14th Dec 07,,Adventure
23250,TrackMania,PC,Enlight,Nadeo,,,,,,0.00m,,0.00m,0.00m,08th Jul 04,,Racing
23251,Croc 2,PC,Fox Interactive,Argonaut Games,,,,,,0.00m,,,0.00m,29th Feb 00,,Platform
23252,Nightmares from the Deep: Davy Jones,PC,Viva Media,Artifex Mundi,,,,,,0.00m,,0.00m,0.00m,17th Jun 14,01st Dec 18,Puzzle
23253,Beauty Factory,PC,iWin,City Interactive,,,,,,0.00m,,0.00m,0.00m,31st Oct 07,,Simulation
23254,Fix It: Home Improvement Challenge,DS,SouthPeak Interactive,Freedom Factory Studios,,,,,,0.00m,,0.00m,0.00m,29th Nov 11,,Action
23255,Wargame: Airland Battle,PC,Focus Home Interactive,Unknown,,,,,,0.00m,,0.00m,0.00m,29th May 13,,Misc
23256,Wildlife Park 2,PC,Deep Silver,B.Alive,,,,,,0.00m,,,0.00m,17th Jul 06,,Simulation
23257,World Championship Poker 2: Featuring Howard Lederer,PC,Crave Entertainment,Point of View,,,,,,0.00m,,0.00m,0.00m,08th Nov 05,,Misc
23258,NBA 2K9,PC,2K Sports,Visual Concepts,,8.0,,,,0.00m,,0.00m,0.00m,20th Oct 08,,Sports
23259,Arcade 3D,3DS,UFO Interactive,UFO Interactive,,,,,0.00m,,,0.00m,0.00m,,,Misc
23260,Hidden Mysteries: Royal Family Secrets,PC,GameMill,GameMill Publishing,,,,,,0.00m,,0.00m,0.00m,09th Aug 11,,Puzzle
23261,Young Justice: Legacy,WiiU,Warner Bros. Interactive Entertainment,Freedom Factory Studios,,,,,,0.00m,,0.00m,0.00m,19th Nov 13,24th Nov 18,Action
23262,Desperados: Wanted Dead or Alive,PC,Atari,Spellbound,,,,,,0.00m,,0.00m,0.00m,23rd Jul 01,,Strategy
23263,Full Spectrum Warrior,PC,THQ,Pandemic Studios,,7.8,,,,0.00m,,,0.00m,21st Sep 04,,Strategy
23264,Sea Legends: Phantasmal Light,PC,Big Fish Games,Unknown,,,,,,0.00m,,0.00m,0.00m,16th Jan 12,,Misc
23265,Soccer Kid,GBA,Telegames,"Telegames, Inc.",,,,,0.00m,0.00m,,0.00m,0.00m,30th Sep 02,,Platform
23266,Chronos Twins: One Hero.Two Worlds.,DS,Oxygen Interactive,EnjoyUp Games,,,,,,0.00m,,0.00m,0.00m,02nd Oct 07,,Platform
23267,Gladiator: Sword of Vengeance,PC,Acclaim Entertainment,Acclaim Entertainment,,,,,,0.00m,,0.00m,0.00m,18th Nov 03,,Action
23268,John Romero's Daikatana,PC,Eidos Interactive,Ion Storm,,4.0,,,,0.00m,,,0.00m,14th Apr 00,,Shooter
23269,New Touch Party Game,DS,505 Games,ASK Corporation,,,,,,0.00m,,0.00m,0.00m,21st Sep 07,,Misc
23270,Overclocked: A History of Violence,PC,Lighthouse Interactive,House of Tales,,,,,,0.00m,,0.00m,0.00m,07th Apr 08,,Adventure
23271,Red Dead Redemption: Game of the Year Edition,X360,Rockstar Games,Rockstar San Diego,,,,,,0.00m,,0.00m,0.00m,11th Oct 11,,Action
23272,ShellShock 2: Blood Trails,PC,Eidos Interactive,Rebellion Developments,,,,,,0.00m,,0.00m,0.00m,24th Feb 09,,Shooter
23273,SpongeBob: Yellow Avenger,PSP,Unknown,Unknown,,,,,,0.00m,,0.00m,0.00m,,,Action
23274,Titanic: Adventure out of Time,PC,GTE Entertainment,Cyberflix,,,,,,0.00m,,0.00m,0.00m,31st Oct 96,,Adventure
23275,Aion: Tower of Eternity,PC,NCSoft,NCsoft,,7.4,,,,0.00m,,0.00m,0.00m,22nd Sep 09,,Role-Playing
23276,Aqua Panic!,Wii,Neko Entertainment,EKO System,,,,,,0.00m,,0.00m,0.00m,29th May 09,,Puzzle
23277,Cannon Fodder 3,PC,Game Factory Interactive,Burut Software,,,,,,0.00m,,0.00m,0.00m,06th Aug 12,22nd Sep 18,Action
23278,Resident Evil 5: Gold Edition,PS3,Capcom,Capcom,,9.1,,,,0.00m,,0.00m,0.00m,09th Mar 10,,Action
23279,Secrets of the Titanic,PC,Avanquest Software,Unknown,,,,,,0.00m,,0.00m,0.00m,09th Mar 12,,Misc
23280,Assassin's Creed II: Complete Edition,X360,Ubisoft,Ubisoft Montreal,,,,,,0.00m,,0.00m,0.00m,04th Jun 10,,Action
23281,City Life DS,DS,Ubisoft,Ubisoft,,,,,,0.00m,,0.00m,0.00m,07th Aug 09,,Simulation
23282,Gone Home,PC,The Fullbright Company,The Fullbright Company,,9.1,,,,0.00m,,0.00m,0.00m,15th Aug 13,21st Jan 18,Adventure
23283,Nintendo DS Browser,DS,Nintendo,Opera,,,,,0.00m,0.00m,,0.00m,0.00m,04th Jun 07,,Misc
23284,Runaway: The Dream of the Turtle,Wii,Focus Home Interactive,93 Games Studio,,,,,,0.00m,,0.00m,0.00m,29th Nov 09,,Adventure
23285,James Bond 007: Nightfire,PC,Electronic Arts,Gearbox Software,,,,,,0.00m,,0.00m,0.00m,28th Nov 02,,Shooter
23286,Top Gear GT Championship,GBA,Kemco,Kemco,,,,,0.00m,0.00m,,0.00m,0.00m,09th Jul 01,,Racing
23287,Jak & Daxter CollectionRead the review,PSV,Sony Computer Entertainment,Mass Media,4.0,,,,,0.00m,,0.00m,0.00m,18th Jun 12,09th Jan 18,Action
23288,SpellForce 2: Shadow Wars,PC,Aspyr,Phenomic Game Development,,8.2,,,,0.00m,,0.00m,0.00m,02nd May 06,,Strategy
23289,WWE Raw,PC,THQ,THQ,,,,,,0.00m,,0.00m,0.00m,14th Oct 02,,Fighting
23290,SimTower,PC,Maxis,Open Book,,,,,,0.00m,,0.00m,0.00m,01st Jan 94,,Simulation
23291,Cake Mania: Main Street,PC,Sandlot Games,Sandlot Games,,,,,,0.00m,,0.00m,0.00m,07th Oct 09,,Simulation
23292,Rayman Arena,PC,Ubisoft,Ubisoft,,5.1,,,,0.00m,,,0.00m,24th Sep 02,,Racing
23293,Summoner,PC,THQ,Volition Inc.,,,,,,0.00m,,0.00m,0.00m,19th Mar 01,,Role-Playing
23294,Angel Cat Sugar,PC,Rising Star,Rising Star Games,,,,,,0.00m,,,0.00m,16th Oct 09,,Misc
23295,Digimon World Championship,DS,Namco Bandai,epics,,,,,0.00m,,,,0.00m,26th Aug 08,,Action
23296,The Voice,Wii,Activision,Zoe Mode,,,,,,0.00m,,0.00m,0.00m,21st Oct 14,16th Mar 18,Music
23297,NES Remix Pack,WiiU,Nintendo,Nintendo,,,,,0.00m,,,0.00m,0.00m,05th Dec 14,28th Aug 18,Misc
23298,SWAT 4: The Stetchkov Syndicate,PC,Sierra Entertainment,Irrational Games,,,,,0.00m,,,0.00m,0.00m,28th Feb 06,,Shooter
23299,Ubisoft Action Adventure Collection,PC,Unknown,Ubisoft,,,,,,0.00m,,,0.00m,,,Action
23300,Victorious: Taking the Lead,Wii,D3Publisher,High Voltage Software,,,,,,0.00m,,,0.00m,13th Nov 12,08th May 19,Adventure
23301,Army Men: Operation Green,GBA,3DO,Pocket Studios,,6.2,,,0.00m,0.00m,,,0.00m,02nd Dec 01,,Action
23302,Billy Hatcher and the Giant Egg,PC,Sega,Sonic Team,,,,,,0.00m,,,0.00m,31st May 06,,Platform
23303,David Beckham Soccer,GBA,Majesco,Rage Software,,3.1,,,0.00m,0.00m,,,0.00m,07th Oct 02,,Sports
23304,Fairyland Melody Magic,DS,Ubisoft,Ubisoft Shanghai,,,,,,0.00m,,0.00m,0.00m,10th Nov 09,,Adventure
23305,Margot's Bepuzzled!,Wii,Zushi Games,puzzle.tv,,,,,,0.00m,,0.00m,0.00m,06th Nov 09,,Puzzle
23306,Ratchet & Clank: Tools of Destruction and Ratchet & Clank: A Crack in Time,PS3,Sony Computer Entertainment,Insomniac Games,,,,,,0.00m,,0.00m,0.00m,22nd Jul 11,,Platform
23307,Tropico,PC,Gathering of Developers,Gathering of Developers,,8.7,,,,0.00m,,,0.00m,23rd Apr 01,,Strategy
23308,Beyond Good & Evil,PC,Ubisoft,Ubisoft Montpellier,,,,,,0.00m,,,0.00m,19th Nov 03,,Adventure
23309,Madagascar,PC,Activision,Beenox,,6.7,,,,0.00m,,,0.00m,24th May 05,,Platform
23310,Men in Black: The Series,GBA,Crave Entertainment,David A. Palmer Productions,,,,,0.00m,0.00m,,,0.00m,01st Sep 01,,Shooter
23311,XG Blast!,DS,Unknown,Next Wave Team,,,,,,0.00m,,,0.00m,10th Jun 10,,Shooter
23312,Airline Tycoon Deluxe,PC,Spellbound,Spellbound,,,,,,0.00m,,0.00m,0.00m,01st Oct 03,,Strategy
23313,"Ed, Edd n Eddy: Scam of the Century",DS,D3 Publisher,Art,,,,,,0.00m,,0.00m,0.00m,26th Oct 07,,Platform
23314,Evangelion Shin Gekijoban: 3nd Impact,PSP,Namco Bandai Games,Unknown,,,,,,,0.00m,,0.00m,29th Sep 11,,Misc
23315,Legacy of Ys: Books I & II,DS,Atlus,Interchannel Inc.,,,,,0.00m,,,,0.00m,24th Feb 09,,Role-Playing
23316,Pro Cycling Manager Season 2010: Le Tour de France,PC,Focus Home Interactive,Cyanide Studio,,,,,,0.00m,,,0.00m,09th Jul 10,,Sports
23317,The Matrix: Path of Neo,PC,Atari,Shiny Entertainment,,6.6,,,,0.00m,,,0.00m,07th Nov 05,,Action
23318,TRON 2.0,PC,Buena Vista,Monolith Productions,,,,,,0.00m,,0.00m,0.00m,26th Aug 03,,Shooter
23319,X2: The Threat,PC,Enlight,Egosoft,,,,,,0.00m,,0.00m,0.00m,02nd Dec 03,,Simulation
23320,Arcania: Gothic 4,PS3,JoWood Productions,Spellbound Entertainment AG,,,8.0,,,0.00m,,0.00m,0.00m,13th Aug 13,,Role-Playing
23321,Grandia II,PC,Ubisoft,Game Arts,,7.7,,,,0.00m,,,0.00m,10th Mar 02,,Role-Playing
23322,Horrid Henry: Missions of Mischief,PC,SouthPeak Interactive,Asylum Entertainment,,,,,,0.00m,,0.00m,0.00m,31st Aug 10,,Adventure
23323,Leisure Suit Larry Collection,PC,VU Games,Sierra Entertainment,,,,,,0.00m,,,0.00m,15th Sep 06,,Misc
23324,Rayman Legends,PC,Ubisoft,Ubisoft Montpellier,,,,,,0.00m,,0.00m,0.00m,03rd Sep 13,20th Mar 18,Platform
23325,Second Sight,PC,Codemasters,Free Radical Design,,7.0,,,,0.00m,,,0.00m,18th Feb 05,,Adventure
23326,Velocity 2X,PSV,Futurlab 1,FuturLab,,,,,,0.00m,,0.00m,0.00m,02nd Sep 14,21st Sep 18,Action
23327,BackTrack,GBA,Telegames,"Telegames, Inc.",,5.2,,,0.00m,0.00m,,,0.00m,04th Oct 01,,Shooter
23328,Dexter's Lab / Powerpuff Girls Bundle,GBA,BAM! Entertainment,Virtucraft / Sennari Interactive,,,,,0.00m,0.00m,,,0.00m,22nd May 03,,Adventure
23329,Earth 2160,PC,Midway Games,Reality Pump,,,,,,0.00m,,,0.00m,16th Nov 05,,Strategy
23330,Freedom Force,PC,Crave Entertainment,Irrational Games,,9.1,,,,0.00m,,,0.00m,24th Mar 02,,Role-Playing
23331,Izuna: Legend of the Unemployed Ninja,DS,Atlus,Ninja Studio,,6.4,,,,0.00m,,,0.00m,20th Feb 07,,Role-Playing
23332,Serious Sam: The Second Encounter,PC,Take-Two Interactive,Croteam,,,,,,0.00m,,,0.00m,04th Feb 02,,Shooter
23333,The Sims 3: Pets,3DS,Electronic Arts,The Sims Studio,,,,,0.00m,0.00m,,0.00m,0.00m,18th Oct 11,,Simulation
23334,Disney Epic Mickey 2: The Power of Two,PC,Disney Interactive Studios,Junction Point Studios,,,,,0.00m,,,0.00m,0.00m,18th Nov 12,14th Apr 18,Platform
23335,Final Fantasy XI: Online,PC,Square Enix,Square Enix,,8.2,,,,0.00m,,,0.00m,21st Sep 04,,Role-Playing
23336,Jewel Adventures,DS,Enjoy Gaming ltd.,7 Raven Studios Co. Ltd.,,,,,,0.00m,,,0.00m,05th Sep 13,08th May 19,Puzzle
23337,MDK,PC,Playmates,Shiny Entertainment,,,,,,0.00m,,,0.00m,30th Apr 97,,Shooter
23338,My Spanish Coach Level 2: Intermediate,DS,Ubisoft,Ubisoft,,,,,,0.00m,,0.00m,0.00m,23rd Nov 07,,Misc
23339,Reservoir Dogs,PC,Eidos Interactive,Volatile Games,,5.6,,,,0.00m,,,0.00m,24th Oct 06,,Action
23340,Samantha Swift and the Golden Touch,PC,Mumbo Jumbo,MumboJumbo,,,,,,0.00m,,0.00m,0.00m,29th Apr 09,,Adventure
23341,Superstars V8 Next Challenge,PC,Deep Silver,Milestone S.r.l.,,,,,0.00m,,,0.00m,0.00m,25th Jan 11,,Racing
23342,Supreme Commander: Gold Edition,PC,Focus Home Interactive,Gas Powered Games,,,,,,0.00m,,,0.00m,05th May 08,,Strategy
23343,World of RollerCoaster Tycoon,PC,Atari,Atari,,,,,,0.00m,,,0.00m,01st Nov 06,,Strategy
23344,Emma in the Mountains,DS,Aspyr,Nobilis,,,,,0.00m,,,,0.00m,24th Nov 08,,Adventure
23345,The Elder Scrolls IV: Oblivion - Game of the Year Edition,PS3,Bethesda Softworks,Bethesda Softworks,,8.5,,,,0.00m,,0.00m,0.00m,16th Oct 07,,Role-Playing
23346,Everything's Rosie,DS,Avanquest Software,Avanquest Software,,,,,,0.00m,,0.00m,0.00m,25th Jan 13,08th May 19,Misc
23347,Uncle Henry's Playhouse,PC,Trilobyte,Trilobyte,,,,0.00m,,,,,,18th Nov 96,09th Jun 23,Puzzle
23348,Maestro! Jump in Music,DS,Neko Entertainment,Pasta Games!,,,,,,0.00m,,0.00m,0.00m,30th Nov 09,,Misc
23349,Monster High 13 Wishes,DS,Little Orbit,Little Orbit,,,,,,0.00m,,,0.00m,29th Oct 13,,Action
23350,Nightfall Mysteries: Curse of the Opera,PC,Mastertronic,Vast Studios,,,,,,0.00m,,0.00m,0.00m,12th Nov 10,04th May 19,Puzzle
23351,"SpongeBob SquarePants: Lights, Camera, Pants!",PC,THQ,"AWE Productions, Inc.",,,,,,0.00m,,0.00m,0.00m,19th Oct 05,,Misc
23352,Star Wars Galaxies: The Total Experience,PC,LucasArts,Sony Online Entertainment,,,,,,0.00m,,,0.00m,25th May 05,,Role-Playing
23353,Women's Murder Club: Death in Scarlet,PC,Elephant Entertainment,Oberon Media,,,,,,0.00m,,0.00m,0.00m,03rd Apr 08,,Adventure
23354,Ben 10 Omniverse 2,PS3,D3 Publisher,High Voltage Software,,,,,0.00m,,,0.00m,0.00m,05th Nov 13,02nd Jan 19,Fighting
23355,Naughty Bear: Double Trouble,PS3,505 Games,Behaviour Interactive Inc.,,,,,,0.00m,,0.00m,0.00m,23rd Oct 12,02nd Jan 19,Action
23356,Ys Strategy,DS,Rising Star,Future Creates,,,,,,0.00m,,,0.00m,17th Nov 06,,Strategy
23357,A Sound of Thunder,GBA,BAM! Entertainment,Rockstar Leeds,,6.8,,,0.00m,0.00m,,,0.00m,01st Feb 05,,Action
23358,Bionic Commando,PC,Capcom,GRIN,,,,,,0.00m,,0.00m,0.00m,28th Jul 09,,Adventure
23359,Cookie Shop,DS,Nobilis,TDK Core,,,,,,0.00m,,,0.00m,27th Feb 09,,Simulation
23360,Doom Collector's Edition,PC,Activision,id Software,,,,,,0.00m,,0.00m,0.00m,26th Sep 01,,Shooter
23361,Rabbids Invasion: The Interactive TV Show,X360,Ubisoft,Ubisoft Paris,,,,,,0.00m,,0.00m,0.00m,18th Nov 14,03rd Jan 19,Misc
23362,Scene It? Twilight,PC,Konami,Artificial Mind and Movement,,,,,,0.00m,,0.00m,0.00m,19th Mar 10,,Misc
23363,Gremlins: Stripe vs Gizmo,GBA,DreamCatcher Interactive,Magic Pockets,,,,,0.00m,0.00m,,,0.00m,27th Nov 02,,Action
23364,Messiah,PC,Interplay,Shiny Entertainment,,,,,,0.00m,,,0.00m,31st Mar 00,,Adventure
23365,Mystery Case Files: Ravenhearst,DS,Big Fish Games,Big Fish Games,,,,,,0.00m,,,0.00m,26th Jun 07,04th May 19,Puzzle
23366,Samurai Warriors 3: Xtreme Legends,Wii,Tecmo Koei,Omega Force,,,,,,,0.00m,,0.00m,10th Feb 11,,Action
23367,The Sims 3: Create-A-Sim,PC,Electronic Arts,Maxis,,,,,,0.00m,,0.00m,0.00m,26th Mar 10,,Simulation
23368,Mega Minis Volume 1,PSP,Sony Computer Entertainment,Various,,,,,,0.00m,,,0.00m,29th Apr 11,,Misc
23369,Ninja Captains,Wii,Nordcurrent,In-house,,,,,,0.00m,,0.00m,0.00m,16th Oct 09,,Misc
23370,Superstars V8 Racing,PC,Black Bean Games,Milestone S.r.l,,,,,,0.00m,,0.00m,0.00m,26th Jun 09,,Racing
23371,We Sing Down Under,Wii,Nordic Games,Le Cortex,,,,,,0.00m,,0.00m,0.00m,31st Mar 11,,Misc
23372,Mage Knight: Apocalypse,PC,Namco Bandai,InterServ International,,,,,,0.00m,,0.00m,0.00m,26th Sep 06,,Role-Playing
23373,Mind. Body. Soul.: Nutrition Matters,DS,Unknown,MileStone Inc.,,,,,,0.00m,,0.00m,0.00m,,,Misc
23374,Unfabulous,GBA,THQ,THQ,,,,,0.00m,0.00m,,,0.00m,02nd Oct 06,,Action
23375,Fierce Tales: Marcus' Memory,PC,Big Fish Games,Big Fish Games,,,,,,0.00m,,0.00m,0.00m,03rd Feb 14,01st May 19,Adventure
23376,Hard Truck 2,PC,ValuSoft,ValuSoft,,,,,,0.00m,,,0.00m,31st Dec 01,01st May 19,Racing
23377,Lucinda Green's Equestrian Challenge,PC,Red Mile Entertainment,2Wg,,,,,,0.00m,,0.00m,0.00m,05th Feb 07,,Sports
23378,MotoGP 18,PC,Milestone S.r.l.,Milestone S.r.l,,,,,,0.00m,,0.00m,0.00m,31st Mar 18,02nd Jan 19,Racing
23379,The Mark,PC,DreamCatcher Interactive,T7 Games,,3.0,,,,0.00m,,0.00m,0.00m,26th Feb 07,,Shooter
23380,The Waterhorse: Legend of the Deep,DS,Blast! Entertainment Ltd,Atomic Planet Entertainment,,,,,,0.00m,,0.00m,0.00m,25th Apr 08,,Adventure
23381,UNO / Skip-Bo,GBA,DSI Games,Black Lantern Studios,,,,,0.00m,0.00m,,,0.00m,02nd Oct 06,,Misc
23382,Warlords IV: Heroes of Etheria,PC,Ubisoft,Infinite Interactive,,,,,,0.00m,,0.00m,0.00m,21st Oct 03,,Strategy
23383,8Ball Allstars,DS,O-Games,The Code Monkeys,,,,,,0.00m,,,0.00m,24th Aug 10,,Sports
23384,Ben 10 Omniverse,DS,D3Publisher,D3 Publisher,,,,,,0.00m,,,0.00m,03rd Nov 12,01st May 19,Action
23385,Majesco's Rec Room Challenge,GBA,Majesco,Skyworks Technologies,,,,,0.00m,0.00m,,,0.00m,12th Oct 05,,Misc
23386,Darkstone,PC,Gathering of Developers,Delphine Software International,,7.5,,,,0.00m,,,0.00m,13th Jul 99,,Role-Playing
23387,FIFA Manager 11,PC,Electronic Arts,Electronic Arts,,,,,,0.00m,,0.00m,0.00m,03rd Nov 10,,Sports
23388,Kirby's Adventure,VC,Nintendo,HAL Laboratory,,8.4,,,,0.00m,,0.00m,0.00m,12th Feb 07,,Platform
23389,Sid Meier's SimGolf,PC,Electronic Arts,"Firaxis, Maxis",,,,,,0.00m,,0.00m,0.00m,23rd Jan 02,,Simulation
23390,Simon the Sorcerer 3D,PC,Adventure Soft,Headfirst Productions,,,,,,0.00m,,,0.00m,13th Apr 02,,Adventure
23391,Atlantis Evolution,PC,The Adventure Company,Atlantis Interactive Entertainment,,,,,,0.00m,,0.00m,0.00m,17th Oct 04,,Adventure
23392,Escape The Museum,PC,Unknown,Gogii Games,,,,,,0.00m,,0.00m,0.00m,29th Apr 08,,Adventure
23393,Love Once,PSP,Unknown,Maid meets Cat,,,,,,,0.00m,,0.00m,30th Sep 10,,Adventure
23394,UFO: Afterlight,PC,TopWare,Altar Interactive,,,,,,0.00m,,,0.00m,01st May 07,,Strategy
23395,Beat Sketcher,PSN,Sony Computer Entertainment,"Will Co., Ltd. Noisycroak",,,,,,,0.00m,,0.00m,23rd Nov 10,,Misc
23396,Casual Classics,DS,Unknown,Media Sales & Licensing,,,,,,0.00m,,,0.00m,03rd Dec 10,,Puzzle
23397,Enclave: Shadows of Twilight,Wii,TopWare,Village1 Entertainment,,,,,,0.00m,,,0.00m,27th Apr 11,,Role-Playing
23398,EyePet Adventures,PSP,Sony Computer Entertainment,SCEE London Studio,,,,,,0.00m,,0.00m,0.00m,11th Nov 11,03rd Dec 18,Simulation
23399,Giana Sisters DS,DS,Destineer,Spellbound,,,,,,0.00m,,0.00m,0.00m,22nd Feb 11,,Platform
